week,period_split,category,product_id,product_name,region,channel,order_count,units,unit_price,gross_revenue,promo_depth,discounts,return_rate,returns,net_revenue,cogs,fulfillment,contribution_margin,provenance,injected_anomaly,anomaly_reason
2029-10-07,analysis,Home,H-02,Task lamp,North,Retail,65,73,46,3358,0.1122,376.77,0.0244,81.94,2899.29,1752,350.4,796.89,synthetic,false,
2029-10-07,analysis,Home,H-02,Task lamp,South,Direct,75,84,46,3864,0.1004,387.95,0.0378,146.06,3329.99,2016,403.2,910.79,synthetic,false,
2029-10-07,analysis,Home,H-02,Task lamp,South,Marketplace,60,80,46,3680,0.1014,373.15,0.0523,192.46,3114.39,1920,414.72,779.67,synthetic,false,
2029-10-07,analysis,Home,H-02,Task lamp,South,Retail,55,62,46,2852,0.1029,293.47,0.027,77,2481.53,1488,297.6,695.93,synthetic,false,
2029-10-07,analysis,Home,H-02,Task lamp,West,Direct,72,95,46,4370,0.0471,205.83,0.029,126.73,4037.44,2280,456,1301.44,synthetic,false,
2029-10-07,analysis,Home,H-02,Task lamp,West,Marketplace,62,80,46,3680,0.0835,307.28,0.0532,195.78,3176.94,1920,414.72,842.22,synthetic,false,
2029-10-07,analysis,Home,H-02,Task lamp,West,Retail,62,68,46,3128,0.0847,264.94,0.0488,152.65,2710.41,1632,326.4,752.01,synthetic,false,
2029-10-07,analysis,Home,H-03,Linen set,North,Direct,53,71,74,5254,0.1016,533.81,0.0359,188.62,4531.57,2769,418.9,1343.67,synthetic,false,
2029-10-07,analysis,Home,H-03,Linen set,North,Marketplace,46,50,74,3700,0.0745,275.65,0.0412,152.44,3271.91,1950,318.6,1003.31,synthetic,false,
2029-10-07,analysis,Home,H-03,Linen set,North,Retail,36,47,74,3478,0.0638,221.9,0.0524,182.25,3073.85,1833,277.3,963.55,synthetic,false,
2029-10-07,analysis,Home,H-03,Linen set,South,Direct,41,45,74,3330,0.1054,350.98,0.0338,112.55,2866.47,1755,265.5,845.97,synthetic,false,
2029-10-07,analysis,Home,H-03,Linen set,South,Marketplace,37,46,74,3404,0.0896,305,0.0565,192.33,2906.67,1794,293.11,819.56,synthetic,false,
2029-10-07,analysis,Home,H-03,Linen set,South,Retail,34,44,74,3256,0.0843,274.48,0.0192,62.52,2919,1716,259.6,943.4,synthetic,false,
2029-10-07,analysis,Home,H-03,Linen set,West,Direct,47,60,74,4440,0.1118,496.39,0.0407,180.71,3762.9,2340,354,1068.9,synthetic,false,
2029-10-07,analysis,Home,H-03,Linen set,West,Marketplace,43,52,74,3848,0.0616,237.04,0.0558,214.72,3396.24,2028,331.34,1036.9,synthetic,false,
2029-10-07,analysis,Home,H-03,Linen set,West,Retail,39,49,74,3626,0.0641,232.43,0.0537,194.72,3198.85,1911,289.1,998.75,synthetic,false,
2029-10-07,analysis,Home,H-04,Kitchen kit,North,Direct,47,54,86,4644,0.092,427.25,0.0555,257.74,3959.01,2592,334.8,1032.21,synthetic,false,
2029-10-07,analysis,Home,H-04,Kitchen kit,North,Marketplace,39,50,86,4300,0.0537,230.91,0.0322,138.46,3930.63,2400,334.8,1195.83,synthetic,false,
2029-10-07,analysis,Home,H-04,Kitchen kit,North,Retail,33,43,86,3698,0.0822,303.98,0.0576,213,3181.02,2064,266.6,850.42,synthetic,false,
2029-10-07,analysis,Home,H-04,Kitchen kit,South,Direct,38,45,86,3870,0.0709,274.38,0.0339,131.19,3464.43,2160,279,1025.43,synthetic,false,
2029-10-07,analysis,Home,H-04,Kitchen kit,South,Marketplace,39,46,86,3956,0.0739,292.35,0.0222,87.82,3575.83,2208,308.02,1059.81,synthetic,false,
2029-10-07,analysis,Home,H-04,Kitchen kit,South,Retail,32,41,86,3526,0.058,204.51,0.0318,112.13,3209.36,1968,254.2,987.16,synthetic,false,
2029-10-07,analysis,Home,H-04,Kitchen kit,West,Direct,44,51,86,4386,0.0626,274.56,0.0254,111.4,4000.04,2448,316.2,1235.84,synthetic,false,
2029-10-07,analysis,Home,H-04,Kitchen kit,West,Marketplace,39,43,86,3698,0.1161,429.34,0.027,99.85,3168.81,2064,287.93,816.88,synthetic,false,
2029-10-07,analysis,Home,H-04,Kitchen kit,West,Retail,35,46,86,3956,0.1033,408.65,0.0574,227.07,3320.28,2208,285.2,827.08,synthetic,false,
2029-10-07,analysis,Electronics,E-01,USB-C hub,North,Direct,40,51,118,6018,0.0959,577.13,0.0582,350.25,5090.62,3978,397.8,714.82,synthetic,false,
2029-10-07,analysis,Electronics,E-01,USB-C hub,North,Marketplace,38,50,118,5900,0.1007,594.13,0.055,324.5,4981.37,3900,421.2,660.17,synthetic,false,
2029-10-07,analysis,Electronics,E-01,USB-C hub,North,Retail,33,40,118,4720,0.0764,360.61,0.0257,121.3,4238.09,3120,312,806.09,synthetic,false,
2029-10-07,analysis,Electronics,E-01,USB-C hub,South,Direct,40,51,118,6018,0.1117,672.21,0.0418,251.55,5094.24,3978,397.8,718.44,synthetic,false,
2029-10-07,analysis,Electronics,E-01,USB-C hub,South,Marketplace,32,42,118,4956,0.0776,384.59,0.0422,209.14,4362.27,3276,353.81,732.46,synthetic,false,
2029-10-07,analysis,Electronics,E-01,USB-C hub,South,Retail,32,35,118,4130,0.1079,445.63,0.039,161.07,3523.3,2730,273,520.3,synthetic,false,
2029-10-07,analysis,Electronics,E-01,USB-C hub,West,Direct,37,45,118,5310,0.0605,321.25,0.0516,274,4714.75,3510,351,853.75,synthetic,false,
2029-10-07,analysis,Electronics,E-01,USB-C hub,West,Marketplace,34,43,118,5074,0.0995,504.86,0.0431,218.69,4350.45,3354,362.23,634.22,synthetic,false,
2029-10-07,analysis,Electronics,E-01,USB-C hub,West,Retail,31,35,118,4130,0.0628,259.36,0.0597,246.56,3624.08,2730,273,621.08,synthetic,false,
2029-10-07,analysis,Electronics,E-02,Desk speaker,North,Direct,33,43,146,6278,0.095,596.41,0.0265,166.37,5515.22,4042,356.9,1116.32,synthetic,false,
2029-10-07,analysis,Electronics,E-02,Desk speaker,North,Marketplace,31,40,146,5840,0.0948,553.63,0.0522,304.85,4981.52,3760,358.56,862.96,synthetic,false,
2029-10-07,analysis,Electronics,E-02,Desk speaker,North,Retail,25,31,146,4526,0.0468,211.82,0.0455,205.93,4108.25,2914,257.3,936.95,synthetic,false,
2029-10-07,analysis,Electronics,E-02,Desk speaker,South,Direct,33,42,146,6132,0.0973,596.64,0.0199,122.03,5413.33,3948,348.6,1116.73,synthetic,false,
2029-10-07,analysis,Electronics,E-02,Desk speaker,South,Marketplace,29,36,146,5256,0.0829,435.72,0.0368,193.42,4626.86,3384,322.7,920.16,synthetic,false,
2029-10-07,analysis,Electronics,E-02,Desk speaker,South,Retail,24,28,146,4088,0.1094,447.23,0.0509,208.08,3432.69,2632,232.4,568.29,synthetic,false,
2029-10-07,analysis,Electronics,E-02,Desk speaker,West,Direct,35,42,146,6132,0.0495,303.53,0.0569,348.91,5479.56,3948,348.6,1182.96,synthetic,false,
2029-10-07,analysis,Electronics,E-02,Desk speaker,West,Marketplace,28,34,146,4964,0.0482,239.26,0.0245,121.62,4603.12,3196,304.78,1102.34,synthetic,false,
2029-10-07,analysis,Electronics,E-02,Desk speaker,West,Retail,28,31,146,4526,0.0892,403.72,0.0411,186.02,3936.26,2914,257.3,764.96,synthetic,false,
2029-10-07,analysis,Electronics,E-03,Travel display,North,Direct,22,28,228,6384,0.0739,471.78,0.0446,284.73,5627.49,4312,330.4,985.09,synthetic,false,
2029-10-07,analysis,Electronics,E-03,Travel display,North,Marketplace,20,26,228,5928,0.0805,477.2,0.0489,289.88,5160.92,4004,331.34,825.58,synthetic,false,
2029-10-07,analysis,Electronics,E-03,Travel display,North,Retail,16,21,228,4788,0.1155,553.01,0.0554,265.26,3969.73,3234,247.8,487.93,synthetic,false,
2029-10-07,analysis,Electronics,E-03,Travel display,South,Direct,20,27,228,6156,0.1133,697.47,0.028,172.37,5286.16,4158,318.6,809.56,synthetic,false,
2029-10-07,analysis,Electronics,E-03,Travel display,South,Marketplace,16,18,228,4104,0.0586,240.49,0.0274,112.45,3751.06,2772,229.39,749.67,synthetic,false,
2029-10-07,analysis,Electronics,E-03,Travel display,South,Retail,15,17,228,3876,0.05,193.8,0.0226,87.6,3594.6,2618,200.6,776,synthetic,false,
2029-10-07,analysis,Electronics,E-03,Travel display,West,Direct,21,27,228,6156,0.0675,415.53,0.0407,250.55,5489.92,4158,318.6,1013.32,synthetic,false,
2029-10-07,analysis,Electronics,E-03,Travel display,West,Marketplace,17,20,228,4560,0.048,218.88,0.0271,123.58,4217.54,3080,254.88,882.66,synthetic,false,
2029-10-07,analysis,Electronics,E-03,Travel display,West,Retail,14,18,228,4104,0.0702,288.1,0.056,229.82,3586.08,2772,212.4,601.68,synthetic,false,
2029-10-07,analysis,Electronics,E-04,Web camera,North,Direct,48,56,96,5376,0.0922,495.67,0.0315,169.34,4710.99,3416,386.4,908.59,synthetic,false,
2029-10-07,analysis,Electronics,E-04,Web camera,North,Marketplace,49,55,96,5280,0.0522,275.62,0.0456,240.77,4763.61,3355,409.86,998.75,synthetic,false,
2029-10-07,analysis,Electronics,E-04,Web camera,North,Retail,43,54,96,5184,0.1149,595.64,0.0486,251.94,4336.42,3294,372.6,669.82,synthetic,false,
2029-10-07,analysis,Electronics,E-04,Web camera,South,Direct,42,47,96,4512,0.113,509.86,0.0213,96.11,3906.03,2867,324.3,714.73,synthetic,false,
2029-10-07,analysis,Electronics,E-04,Web camera,South,Marketplace,45,56,96,5376,0.1004,539.75,0.0381,204.83,4631.42,3416,417.31,798.11,synthetic,false,
2029-10-07,analysis,Electronics,E-04,Web camera,South,Retail,33,42,96,4032,0.0576,232.24,0.0448,180.63,3619.13,2562,289.8,767.33,synthetic,false,
2029-10-07,analysis,Electronics,E-04,Web camera,West,Direct,46,50,96,4800,0.101,484.8,0.0233,111.84,4203.36,3050,345,808.36,synthetic,false,
2029-10-07,analysis,Electronics,E-04,Web camera,West,Marketplace,45,60,96,5760,0.0994,572.54,0.0505,290.88,4896.58,3660,447.12,789.46,synthetic,false,
2029-10-07,analysis,Electronics,E-04,Web camera,West,Retail,37,40,96,3840,0.0888,340.99,0.0207,79.49,3419.52,2440,276,703.52,synthetic,false,
2029-10-07,analysis,Beauty,B-01,Daily serum,North,Direct,96,127,34,4318,0.0485,209.42,0.0296,127.81,3980.77,1778,533.4,1669.37,synthetic,false,
2029-10-07,analysis,Beauty,B-01,Daily serum,North,Marketplace,95,121,34,4114,0.0939,386.3,0.0356,146.46,3581.24,1694,548.86,1338.38,synthetic,false,
2029-10-07,analysis,Beauty,B-01,Daily serum,North,Retail,76,91,34,3094,0.0615,190.28,0.0261,80.75,2822.97,1274,382.2,1166.77,synthetic,false,
2029-10-07,analysis,Beauty,B-01,Daily serum,South,Direct,95,122,34,4148,0.1028,426.41,0.0394,163.43,3558.16,1708,512.4,1337.76,synthetic,false,
2029-10-07,analysis,Beauty,B-01,Daily serum,South,Marketplace,85,95,34,3230,0.1017,328.49,0.0318,102.71,2798.8,1330,430.92,1037.88,synthetic,false,
2029-10-07,analysis,Beauty,B-01,Daily serum,South,Retail,64,83,34,2822,0.0933,263.29,0.0537,151.54,2407.17,1162,348.6,896.57,synthetic,false,
2029-10-07,analysis,Beauty,B-01,Daily serum,West,Direct,93,107,34,3638,0.0612,222.65,0.03,109.14,3306.21,1498,449.4,1358.81,synthetic,false,
2029-10-07,analysis,Beauty,B-01,Daily serum,West,Marketplace,82,105,34,3570,0.0552,197.06,0.0496,177.07,3195.87,1470,476.28,1249.59,synthetic,false,
2029-10-07,analysis,Beauty,B-01,Daily serum,West,Retail,68,87,34,2958,0.0924,273.32,0.0212,62.71,2621.97,1218,365.4,1038.57,synthetic,false,
2029-10-07,analysis,Beauty,B-02,Cleanser set,North,Direct,92,121,42,5082,0.0717,364.38,0.0369,187.53,4530.09,2178,544.5,1807.59,synthetic,false,
2029-10-07,analysis,Beauty,B-02,Cleanser set,North,Marketplace,85,104,42,4368,0.102,445.54,0.0307,134.1,3788.36,1872,505.44,1410.92,synthetic,false,
2029-10-07,analysis,Beauty,B-02,Cleanser set,North,Retail,73,90,42,3780,0.0871,329.24,0.052,196.56,3254.2,1620,405,1229.2,synthetic,false,
2029-10-07,analysis,Beauty,B-02,Cleanser set,South,Direct,85,98,42,4116,0.0547,225.15,0.0551,226.79,3664.06,1764,441,1459.06,synthetic,false,
2029-10-07,analysis,Beauty,B-02,Cleanser set,South,Marketplace,66,77,42,3234,0.1102,356.39,0.0432,139.71,2737.9,1386,374.22,977.68,synthetic,false,
2029-10-07,analysis,Beauty,B-02,Cleanser set,South,Retail,57,62,42,2604,0.1141,297.12,0.0334,86.97,2219.91,1116,279,824.91,synthetic,false,
2029-10-07,analysis,Beauty,B-02,Cleanser set,West,Direct,76,94,42,3948,0.1038,409.8,0.0316,124.76,3413.44,1692,423,1298.44,synthetic,false,
2029-10-07,analysis,Beauty,B-02,Cleanser set,West,Marketplace,67,77,42,3234,0.0931,301.09,0.0504,162.99,2769.92,1386,374.22,1009.7,synthetic,false,
2029-10-07,analysis,Beauty,B-02,Cleanser set,West,Retail,64,72,42,3024,0.0848,256.44,0.0432,130.64,2636.92,1296,324,1016.92,synthetic,false,
2029-10-07,analysis,Beauty,B-03,Mineral tint,North,Direct,88,99,38,3762,0.0913,343.47,0.0192,72.23,3346.3,1584,405.9,1356.4,synthetic,false,
2029-10-07,analysis,Beauty,B-03,Mineral tint,North,Marketplace,72,93,38,3534,0.0608,214.87,0.0237,83.76,3235.37,1488,411.8,1335.57,synthetic,false,
2029-10-07,analysis,Beauty,B-03,Mineral tint,North,Retail,66,77,38,2926,0.0679,198.68,0.0585,171.17,2556.15,1232,315.7,1008.45,synthetic,false,
2029-10-07,analysis,Beauty,B-03,Mineral tint,South,Direct,72,82,38,3116,0.102,317.83,0.0275,85.69,2712.48,1312,336.2,1064.28,synthetic,false,
2029-10-07,analysis,Beauty,B-03,Mineral tint,South,Marketplace,61,82,38,3116,0.0759,236.5,0.0532,165.77,2713.73,1312,363.1,1038.63,synthetic,false,
2029-10-07,analysis,Beauty,B-03,Mineral tint,South,Retail,62,71,38,2698,0.0997,268.99,0.0536,144.61,2284.4,1136,291.1,857.3,synthetic,false,
2029-10-07,analysis,Beauty,B-03,Mineral tint,West,Direct,75,92,38,3496,0.1065,372.32,0.0377,131.8,2991.88,1472,377.2,1142.68,synthetic,false,
2029-10-07,analysis,Beauty,B-03,Mineral tint,West,Marketplace,63,73,38,2774,0.11,305.14,0.0303,84.05,2384.81,1168,323.24,893.57,synthetic,false,
2029-10-07,analysis,Beauty,B-03,Mineral tint,West,Retail,65,77,38,2926,0.0703,205.7,0.0556,162.69,2557.61,1232,315.7,1009.91,synthetic,false,
2029-10-07,analysis,Beauty,B-04,Travel kit,North,Direct,116,146,28,4088,0.0842,344.21,0.0339,138.58,3605.21,1606,569.4,1429.81,synthetic,false,
2029-10-07,analysis,Beauty,B-04,Travel kit,North,Marketplace,95,107,28,2996,0.064,191.74,0.0441,132.12,2672.14,1177,450.68,1044.46,synthetic,false,
2029-10-07,analysis,Beauty,B-04,Travel kit,North,Retail,82,90,28,2520,0.1095,275.94,0.0271,68.29,2175.77,990,351,834.77,synthetic,false,
2029-10-07,analysis,Beauty,B-04,Travel kit,South,Direct,98,106,28,2968,0.0979,290.57,0.0355,105.36,2572.07,1166,413.4,992.67,synthetic,false,
2029-10-07,analysis,Beauty,B-04,Travel kit,South,Marketplace,89,118,28,3304,0.1109,366.41,0.0406,134.14,2803.45,1298,497.02,1008.43,synthetic,false,
2029-10-07,analysis,Beauty,B-04,Travel kit,South,Retail,80,104,28,2912,0.1097,319.45,0.0459,133.66,2458.89,1144,405.6,909.29,synthetic,false,
2029-10-07,analysis,Beauty,B-04,Travel kit,West,Direct,104,118,28,3304,0.0645,213.11,0.0426,140.75,2950.14,1298,460.2,1191.94,synthetic,false,
2029-10-07,analysis,Beauty,B-04,Travel kit,West,Marketplace,88,106,28,2968,0.1138,337.76,0.0307,91.12,2539.12,1166,446.47,926.65,synthetic,false,
2029-10-07,analysis,Beauty,B-04,Travel kit,West,Retail,80,105,28,2940,0.0455,133.77,0.0422,124.07,2682.16,1155,409.5,1117.66,synthetic,false,
2029-10-07,analysis,Outdoors,O-01,Trail bottle,North,Direct,86,104,31,3224,0.1123,362.06,0.0305,98.33,2763.61,1352,488.8,922.81,synthetic,false,
2029-10-07,analysis,Outdoors,O-01,Trail bottle,North,Marketplace,84,103,31,3193,0.1135,362.41,0.0478,152.63,2677.96,1339,522.83,816.13,synthetic,false,
2029-10-07,analysis,Outdoors,O-01,Trail bottle,North,Retail,79,91,31,2821,0.0659,185.9,0.0474,133.72,2501.38,1183,427.7,890.68,synthetic,false,
2029-10-07,analysis,Outdoors,O-01,Trail bottle,South,Direct,88,105,31,3255,0.1082,352.19,0.0496,161.45,2741.36,1365,493.5,882.86,synthetic,false,
2029-10-07,analysis,Outdoors,O-01,Trail bottle,South,Marketplace,77,99,31,3069,0.0765,234.78,0.0285,87.47,2746.75,1287,502.52,957.23,synthetic,false,
2029-10-07,analysis,Outdoors,O-01,Trail bottle,South,Retail,65,85,31,2635,0.1055,277.99,0.0258,67.98,2289.03,1105,399.5,784.53,synthetic,false,
2029-10-07,analysis,Outdoors,O-01,Trail bottle,West,Direct,93,124,31,3844,0.1057,406.31,0.0413,158.76,3278.93,1612,582.8,1084.13,synthetic,false,
2029-10-07,analysis,Outdoors,O-01,Trail bottle,West,Marketplace,83,104,31,3224,0.1103,355.61,0.0558,179.9,2688.49,1352,527.9,808.59,synthetic,false,
2029-10-07,analysis,Outdoors,O-01,Trail bottle,West,Retail,63,80,31,2480,0.0535,132.68,0.0528,130.94,2216.38,1040,376,800.38,synthetic,false,
2029-10-07,analysis,Outdoors,O-02,Day pack,North,Direct,40,47,88,4136,0.1104,456.61,0.0378,156.34,3523.05,2209,333.7,980.35,synthetic,false,
2029-10-07,analysis,Outdoors,O-02,Day pack,North,Marketplace,41,47,88,4136,0.0493,203.9,0.0257,106.3,3825.8,2209,360.4,1256.4,synthetic,false,
2029-10-07,analysis,Outdoors,O-02,Day pack,North,Retail,33,43,88,3784,0.1149,434.78,0.0594,224.77,3124.45,2021,305.3,798.15,synthetic,false,
2029-10-07,analysis,Outdoors,O-02,Day pack,South,Direct,40,44,88,3872,0.0522,202.12,0.0389,150.62,3519.26,2068,312.4,1138.86,synthetic,false,
2029-10-07,analysis,Outdoors,O-02,Day pack,South,Marketplace,37,42,88,3696,0.1055,389.93,0.0362,133.8,3172.27,1974,322.06,876.21,synthetic,false,
2029-10-07,analysis,Outdoors,O-02,Day pack,South,Retail,31,40,88,3520,0.1136,399.87,0.0531,186.91,2933.22,1880,284,769.22,synthetic,false,
2029-10-07,analysis,Outdoors,O-02,Day pack,West,Direct,40,51,88,4488,0.0474,212.73,0.046,206.45,4068.82,2397,362.1,1309.72,synthetic,false,
2029-10-07,analysis,Outdoors,O-02,Day pack,West,Marketplace,38,42,88,3696,0.0999,369.23,0.0362,133.8,3192.97,1974,322.06,896.91,synthetic,false,
2029-10-07,analysis,Outdoors,O-02,Day pack,West,Retail,30,34,88,2992,0.1113,333.01,0.0565,169.05,2489.94,1598,241.4,650.54,synthetic,false,
2029-10-07,analysis,Outdoors,O-03,Camp light,North,Direct,57,70,54,3780,0.0768,290.3,0.0286,108.11,3381.59,2030,392,959.59,synthetic,false,
2029-10-07,analysis,Outdoors,O-03,Camp light,North,Marketplace,53,59,54,3186,0.0571,181.92,0.0545,173.64,2830.44,1711,356.83,762.61,synthetic,false,
2029-10-07,analysis,Outdoors,O-03,Camp light,North,Retail,45,60,54,3240,0.0785,254.34,0.0215,69.66,2916,1740,336,840,synthetic,false,
2029-10-07,analysis,Outdoors,O-03,Camp light,South,Direct,48,54,54,2916,0.1024,298.6,0.0311,90.69,2526.71,1566,302.4,658.31,synthetic,false,
2029-10-07,analysis,Outdoors,O-03,Camp light,South,Marketplace,47,62,54,3348,0.0895,299.65,0.0276,92.4,2955.95,1798,374.98,782.97,synthetic,false,
2029-10-07,analysis,Outdoors,O-03,Camp light,South,Retail,36,43,54,2322,0.0528,122.6,0.032,74.3,2125.1,1247,240.8,637.3,synthetic,false,
2029-10-07,analysis,Outdoors,O-03,Camp light,West,Direct,49,60,54,3240,0.0852,276.05,0.0487,157.79,2806.16,1740,336,730.16,synthetic,false,
2029-10-07,analysis,Outdoors,O-03,Camp light,West,Marketplace,46,58,54,3132,0.0681,213.29,0.0223,69.84,2848.87,1682,350.78,816.09,synthetic,false,
2029-10-07,analysis,Outdoors,O-03,Camp light,West,Retail,40,46,54,2484,0.0607,150.78,0.0255,63.34,2269.88,1334,257.6,678.28,synthetic,false,
2029-10-07,analysis,Outdoors,O-04,Picnic mat,North,Direct,47,56,63,3528,0.0638,225.09,0.0258,91.02,3211.89,1848,358.4,1005.49,synthetic,false,
2029-10-07,analysis,Outdoors,O-04,Picnic mat,North,Marketplace,46,57,63,3591,0.1186,425.89,0.0206,73.97,3091.14,1881,393.98,816.16,synthetic,false,
2029-10-07,analysis,Outdoors,O-04,Picnic mat,North,Retail,36,45,63,2835,0.074,209.79,0.0367,104.04,2521.17,1485,288,748.17,synthetic,false,
2029-10-07,analysis,Outdoors,O-04,Picnic mat,South,Direct,40,51,63,3213,0.094,302.02,0.0474,152.3,2758.68,1683,326.4,749.28,synthetic,false,
2029-10-07,analysis,Outdoors,O-04,Picnic mat,South,Marketplace,37,44,63,2772,0.0756,209.56,0.0389,107.83,2454.61,1452,304.13,698.48,synthetic,false,
2029-10-07,analysis,Outdoors,O-04,Picnic mat,South,Retail,34,44,63,2772,0.0646,179.07,0.0484,134.16,2458.77,1452,281.6,725.17,synthetic,false,
2029-10-07,analysis,Outdoors,O-04,Picnic mat,West,Direct,50,62,63,3906,0.0975,380.84,0.0483,188.66,3336.5,2046,396.8,893.7,synthetic,false,
2029-10-07,analysis,Outdoors,O-04,Picnic mat,West,Marketplace,45,56,63,3528,0.0977,344.69,0.0234,82.56,3100.75,1848,387.07,865.68,synthetic,false,
2029-10-07,analysis,Outdoors,O-04,Picnic mat,West,Retail,35,42,63,2646,0.0915,242.11,0.0536,141.83,2262.06,1386,268.8,607.26,synthetic,false,
2029-10-07,analysis,Office,F-01,Notebook pack,North,Direct,115,149,24,3576,0.0572,204.55,0.0552,197.4,3174.05,1341,536.4,1296.65,synthetic,false,
2029-10-07,analysis,Office,F-01,Notebook pack,North,Marketplace,113,143,24,3432,0.0888,304.76,0.0222,76.19,3051.05,1287,555.98,1208.07,synthetic,false,
2029-10-07,analysis,Office,F-01,Notebook pack,North,Retail,86,113,24,2712,0.0719,194.99,0.0227,61.56,2455.45,1017,406.8,1031.65,synthetic,false,
2029-10-07,analysis,Office,F-01,Notebook pack,South,Direct,92,102,24,2448,0.1176,287.88,0.0555,135.86,2024.26,918,367.2,739.06,synthetic,false,
2029-10-07,analysis,Office,F-01,Notebook pack,South,Marketplace,99,117,24,2808,0.0897,251.88,0.0519,145.74,2410.38,1053,454.9,902.48,synthetic,false,
2029-10-07,analysis,Office,F-01,Notebook pack,South,Retail,74,94,24,2256,0.1067,240.72,0.0225,50.76,1964.52,846,338.4,780.12,synthetic,false,
2029-10-07,analysis,Office,F-01,Notebook pack,West,Direct,101,111,24,2664,0.0933,248.55,0.0247,65.8,2349.65,999,399.6,951.05,synthetic,false,
2029-10-07,analysis,Office,F-01,Notebook pack,West,Marketplace,91,114,24,2736,0.0746,204.11,0.0565,154.58,2377.31,1026,443.23,908.08,synthetic,false,
2029-10-07,analysis,Office,F-01,Notebook pack,West,Retail,88,102,24,2448,0.0755,184.82,0.0346,84.7,2178.48,918,367.2,893.28,synthetic,false,
2029-10-07,analysis,Office,F-02,Desk organizer,North,Direct,81,94,39,3666,0.08,293.28,0.0256,93.85,3278.87,1598,413.6,1267.27,synthetic,false,
2029-10-07,analysis,Office,F-02,Desk organizer,North,Marketplace,81,93,39,3627,0.0769,278.92,0.027,97.93,3250.15,1581,441.94,1227.21,synthetic,false,
2029-10-07,analysis,Office,F-02,Desk organizer,North,Retail,71,81,39,3159,0.0832,262.83,0.0348,109.93,2786.24,1377,356.4,1052.84,synthetic,false,
2029-10-07,analysis,Office,F-02,Desk organizer,South,Direct,77,94,39,3666,0.0588,215.56,0.0503,184.4,3266.04,1598,413.6,1254.44,synthetic,false,
